customer_id,promo,channel,region,age_band,tier_at_join,tenure,reason_code,promo_group
10230,True,Comparison Site,North,25-34,Classic,3,Poor service,Joined on promo
10231,True,Comparison Site,South East,45-54,Classic,5,Fees too high,Joined on promo
10239,True,Comparison Site,South East,35-44,Silver,1,Fees too high,Joined on promo
10241,True,Comparison Site,North,35-44,Classic,3,Fees too high,Joined on promo
10252,False,Outbound,London,25-34,Classic,5,Switched provider,No promo
10257,False,Online,Midlands,18-24,Silver,8,Unhappy with perks,No promo
10261,True,Comparison Site,North,45-54,Classic,3,Fees too high,Joined on promo
10264,True,Broker/IFA,Midlands,35-44,Platinum,3,Moved abroad,Joined on promo
10270,False,Comparison Site,Midlands,25-34,Classic,9,Poor service,No promo
10272,False,Branch,South East,35-44,Silver,8,Poor service,No promo
10283,True,Outbound,Midlands,45-54,Gold,3,Unknown,Joined on promo
10288,True,Online,Midlands,18-24,Silver,5,Poor service,Joined on promo
10292,False,Broker/IFA,Wales & NI,25-34,Platinum,6,Unhappy with perks,No promo
10294,False,Branch,South East,65+,Silver,7,Fees too high,No promo
10296,False,Outbound,London,45-54,Silver,3,Poor service,No promo
10298,True,Comparison Site,South East,55-64,Classic,3,Fees too high,Joined on promo
10300,False,Outbound,North,25-34,Classic,1,Unknown,No promo
10304,True,Comparison Site,South East,65+,Classic,7,Switched provider,Joined on promo
10305,True,Comparison Site,South East,18-24,Classic,2,Fees too high,Joined on promo
10310,False,Online,North,25-34,Classic,4,Poor service,No promo
10316,True,Comparison Site,London,25-34,Classic,1,Fees too high,Joined on promo
10319,True,Branch,South East,25-34,Platinum,2,Bereavement,Joined on promo
10322,False,Outbound,London,25-34,Silver,8,Switched provider,No promo
10324,True,Online,South East,25-34,Gold,7,Moved abroad,Joined on promo
10337,False,Referral,Midlands,55-64,Silver,9,Poor service,No promo
10339,False,Referral,South East,55-64,Gold,1,Unhappy with perks,No promo
10341,True,Online,North,18-24,Silver,1,Fees too high,Joined on promo
10346,True,Comparison Site,Midlands,55-64,Classic,5,Poor service,Joined on promo
10349,False,Online,London,25-34,Classic,6,Bereavement,No promo
10356,False,Branch,Wales & NI,45-54,Gold,2,Unhappy with perks,No promo
10361,True,Comparison Site,Midlands,25-34,Silver,9,Unknown,Joined on promo
10370,False,Broker/IFA,North,25-34,Classic,7,Poor service,No promo
10375,False,Comparison Site,North,25-34,Silver,3,Fees too high,No promo
10376,True,Outbound,North,45-54,Silver,2,Fees too high,Joined on promo
10395,False,Broker/IFA,South East,55-64,Classic,3,Poor service,No promo
10396,False,Comparison Site,Midlands,35-44,Classic,2,Poor service,No promo
10402,True,Comparison Site,South East,55-64,Silver,7,Moved abroad,Joined on promo
10408,True,Comparison Site,North,25-34,Classic,8,Fees too high,Joined on promo
10410,True,Comparison Site,London,45-54,Silver,3,Poor service,Joined on promo
10417,True,Online,London,18-24,Classic,1,Poor service,Joined on promo
10422,False,Comparison Site,Midlands,45-54,Gold,1,Unhappy with perks,No promo
10424,True,Outbound,Midlands,35-44,Silver,7,Unknown,Joined on promo
10427,False,Comparison Site,South East,35-44,Silver,4,Switched provider,No promo
10440,False,Online,London,25-34,Silver,5,Fees too high,No promo
10450,False,Online,North,18-24,Classic,2,Poor service,No promo
10461,True,Outbound,North,18-24,Silver,2,Poor service,Joined on promo
10462,False,Online,Wales & NI,65+,Silver,1,Unknown,No promo
10468,True,Online,London,18-24,Classic,2,Fees too high,Joined on promo
10471,True,Comparison Site,Midlands,35-44,Silver,3,Switched provider,Joined on promo
10474,False,Comparison Site,London,25-34,Classic,4,Fees too high,No promo
10477,True,Online,London,25-34,Silver,8,Poor service,Joined on promo
10478,False,Outbound,Scotland,18-24,Classic,1,Bereavement,No promo
10485,False,Outbound,South East,35-44,Silver,7,Switched provider,No promo
10491,False,Comparison Site,London,18-24,Silver,5,Poor service,No promo
10494,True,Comparison Site,Wales & NI,18-24,Classic,7,Poor service,Joined on promo
10498,True,Outbound,Midlands,25-34,Classic,7,Fees too high,Joined on promo
10504,True,Comparison Site,London,35-44,Silver,4,Fees too high,Joined on promo
10507,True,Comparison Site,London,65+,Silver,7,Fees too high,Joined on promo
10508,True,Comparison Site,Wales & NI,35-44,Classic,1,Fees too high,Joined on promo
10513,False,Outbound,North,18-24,Silver,3,Poor service,No promo
10515,False,Online,London,65+,Classic,2,Moved abroad,No promo
10534,True,Comparison Site,Scotland,45-54,Classic,1,Fees too high,Joined on promo
10535,False,Comparison Site,North,25-34,Classic,1,Switched provider,No promo
10547,False,Comparison Site,London,35-44,Classic,1,Fees too high,No promo
10563,True,Comparison Site,Wales & NI,55-64,Silver,6,Fees too high,Joined on promo
10570,True,Comparison Site,Midlands,35-44,Classic,4,Fees too high,Joined on promo
10580,True,Online,North,35-44,Classic,4,Poor service,Joined on promo
10582,False,Outbound,North,35-44,Classic,1,Switched provider,No promo
10588,False,Online,London,25-34,Classic,9,Switched provider,No promo
10595,True,Online,Scotland,45-54,Classic,7,Poor service,Joined on promo
10601,False,Comparison Site,South East,45-54,Silver,6,Poor service,No promo
10605,False,Comparison Site,North,45-54,Silver,9,Unknown,No promo
10611,True,Outbound,North,65+,Silver,5,Poor service,Joined on promo
10612,True,Online,South East,25-34,Classic,2,Fees too high,Joined on promo
10613,False,Online,Midlands,55-64,Silver,1,Poor service,No promo
10623,False,Branch,Midlands,35-44,Classic,8,Fees too high,No promo
10624,True,Comparison Site,London,18-24,Silver,7,Fees too high,Joined on promo
10626,False,Online,London,45-54,Classic,6,Moved abroad,No promo
10647,True,Online,London,25-34,Silver,7,Fees too high,Joined on promo
10650,True,Referral,North,35-44,Silver,4,Poor service,Joined on promo
10651,True,Outbound,Midlands,45-54,Classic,7,Switched provider,Joined on promo
10658,True,Outbound,Scotland,35-44,Classic,7,Fees too high,Joined on promo
10661,False,Broker/IFA,North,35-44,Gold,1,Poor service,No promo
10662,True,Comparison Site,Midlands,65+,Silver,7,Poor service,Joined on promo
10665,True,Comparison Site,Midlands,45-54,Platinum,3,Unhappy with perks,Joined on promo
10668,True,Online,North,18-24,Classic,3,Fees too high,Joined on promo
10669,True,Outbound,South East,25-34,Silver,7,Fees too high,Joined on promo
10670,True,Comparison Site,Scotland,18-24,Silver,8,Fees too high,Joined on promo
10671,True,Comparison Site,South East,45-54,Gold,4,Fees too high,Joined on promo
10674,True,Comparison Site,Scotland,25-34,Classic,2,Poor service,Joined on promo
10677,True,Comparison Site,Scotland,45-54,Classic,4,Switched provider,Joined on promo
10681,True,Comparison Site,South East,45-54,Silver,2,Moved abroad,Joined on promo
10686,True,Comparison Site,South East,65+,Classic,6,Unknown,Joined on promo
10688,True,Online,London,18-24,Silver,3,Fees too high,Joined on promo
10695,True,Comparison Site,Scotland,35-44,Silver,2,Fees too high,Joined on promo
10699,True,Comparison Site,Wales & NI,35-44,Classic,3,Fees too high,Joined on promo
10703,False,Broker/IFA,South East,65+,Gold,6,Poor service,No promo
10709,False,Branch,Wales & NI,18-24,Classic,2,Poor service,No promo
10710,True,Outbound,North,25-34,Gold,2,Fees too high,Joined on promo
10715,True,Comparison Site,London,35-44,Silver,3,Fees too high,Joined on promo
10717,True,Online,London,45-54,Silver,7,Fees too high,Joined on promo
10720,False,Online,Wales & NI,35-44,Classic,1,Unknown,No promo
10725,False,Comparison Site,London,35-44,Classic,3,Switched provider,No promo
10726,True,Comparison Site,London,18-24,Classic,6,Switched provider,Joined on promo
10735,False,Branch,South East,65+,Silver,6,Unknown,No promo
10737,False,Referral,Midlands,45-54,Silver,7,Fees too high,No promo
10746,False,Comparison Site,Midlands,35-44,Silver,1,Fees too high,No promo
10748,False,Online,Scotland,65+,Silver,3,Poor service,No promo
10755,False,Comparison Site,North,35-44,Classic,1,Switched provider,No promo
10771,False,Online,Scotland,35-44,Gold,2,Poor service,No promo
10776,True,Comparison Site,Midlands,25-34,Classic,4,Fees too high,Joined on promo
10793,False,Branch,Midlands,18-24,Gold,5,Unhappy with perks,No promo
10796,True,Comparison Site,Midlands,45-54,Classic,2,Fees too high,Joined on promo
10797,True,Comparison Site,London,25-34,Classic,4,Fees too high,Joined on promo
10800,False,Branch,South East,25-34,Silver,2,Fees too high,No promo
10805,True,Comparison Site,Midlands,55-64,Silver,7,Fees too high,Joined on promo
10806,True,Comparison Site,North,65+,Gold,2,Fees too high,Joined on promo
10808,True,Outbound,South East,35-44,Silver,5,Moved abroad,Joined on promo
10814,False,Online,London,25-34,Classic,2,Switched provider,No promo
10818,False,Online,London,35-44,Classic,1,Switched provider,No promo
10824,False,Broker/IFA,North,35-44,Gold,2,Poor service,No promo
10829,False,Comparison Site,North,45-54,Silver,1,Fees too high,No promo
10831,False,Online,Midlands,65+,Classic,1,Switched provider,No promo
10833,False,Comparison Site,London,55-64,Classic,2,Fees too high,No promo
10841,False,Outbound,South East,18-24,Classic,2,Unknown,No promo
10866,True,Online,London,18-24,Classic,1,Poor service,Joined on promo
10867,False,Outbound,South East,18-24,Classic,1,Unknown,No promo
10876,False,Comparison Site,Scotland,25-34,Classic,7,Switched provider,No promo
10878,True,Comparison Site,Midlands,18-24,Silver,7,Fees too high,Joined on promo
10912,False,Comparison Site,Midlands,45-54,Classic,1,Poor service,No promo
10915,True,Outbound,Wales & NI,25-34,Silver,1,Fees too high,Joined on promo
10918,False,Referral,London,55-64,Silver,2,Moved abroad,No promo
10932,True,Online,South East,25-34,Silver,6,Fees too high,Joined on promo
10936,False,Branch,Scotland,55-64,Silver,1,Poor service,No promo
10937,True,Online,North,35-44,Gold,1,Poor service,Joined on promo
10940,True,Online,Midlands,55-64,Classic,2,Fees too high,Joined on promo
10946,False,Branch,Midlands,18-24,Classic,5,Unknown,No promo
10960,True,Comparison Site,Midlands,35-44,Classic,2,Unknown,Joined on promo
10963,True,Comparison Site,London,55-64,Classic,7,Fees too high,Joined on promo
10986,True,Comparison Site,North,55-64,Classic,1,Fees too high,Joined on promo
10991,False,Comparison Site,North,35-44,Classic,7,Switched provider,No promo
10993,False,Online,London,55-64,Silver,2,Fees too high,No promo
11011,False,Branch,London,55-64,Platinum,5,Moved abroad,No promo
11019,True,Comparison Site,Midlands,25-34,Classic,3,Fees too high,Joined on promo
11026,False,Comparison Site,Wales & NI,45-54,Classic,6,Fees too high,No promo
11032,False,Comparison Site,North,35-44,Silver,3,Fees too high,No promo
11037,False,Online,London,25-34,Silver,6,Moved abroad,No promo
11043,False,Branch,London,35-44,Silver,4,Unknown,No promo
11046,False,Comparison Site,London,25-34,Classic,4,Unknown,No promo
11053,False,Online,London,55-64,Classic,1,Poor service,No promo
11067,True,Comparison Site,North,45-54,Silver,4,Switched provider,Joined on promo
11073,False,Branch,Midlands,25-34,Classic,3,Poor service,No promo
11082,False,Online,Scotland,55-64,Classic,5,Poor service,No promo
11085,False,Comparison Site,London,35-44,Classic,3,Moved abroad,No promo
11088,True,Comparison Site,Midlands,35-44,Silver,7,Fees too high,Joined on promo
11095,False,Branch,London,45-54,Gold,1,Moved abroad,No promo
11098,True,Outbound,South East,65+,Classic,1,Fees too high,Joined on promo
11113,False,Referral,Midlands,25-34,Gold,2,Poor service,No promo
11128,True,Comparison Site,South East,45-54,Classic,4,Fees too high,Joined on promo
11130,False,Online,London,25-34,Classic,1,Moved abroad,No promo
11132,False,Online,South East,65+,Silver,7,Unknown,No promo
11134,False,Online,North,35-44,Silver,8,Switched provider,No promo
11141,False,Outbound,South East,25-34,Silver,1,Poor service,No promo
11142,True,Outbound,Wales & NI,45-54,Classic,8,Unknown,Joined on promo
11147,True,Comparison Site,South East,45-54,Silver,7,Poor service,Joined on promo
11149,True,Comparison Site,South East,55-64,Classic,1,Fees too high,Joined on promo
11156,False,Comparison Site,Scotland,25-34,Silver,3,Poor service,No promo
11158,False,Online,London,55-64,Silver,2,Unknown,No promo
11163,False,Online,South East,25-34,Gold,2,Poor service,No promo
11171,False,Outbound,Scotland,25-34,Gold,4,Unhappy with perks,No promo
11177,False,Referral,Scotland,35-44,Classic,1,Poor service,No promo
11178,True,Comparison Site,London,55-64,Classic,6,Fees too high,Joined on promo
11181,False,Online,Scotland,35-44,Classic,4,Fees too high,No promo
11182,False,Comparison Site,Midlands,25-34,Silver,5,Switched provider,No promo
11189,False,Broker/IFA,Midlands,65+,Platinum,1,Unknown,No promo
11194,False,Outbound,South East,35-44,Silver,5,Poor service,No promo
11199,False,Comparison Site,London,45-54,Silver,2,Poor service,No promo
11203,True,Comparison Site,Wales & NI,45-54,Silver,1,Fees too high,Joined on promo
11205,True,Online,Wales & NI,25-34,Silver,3,Moved abroad,Joined on promo
11206,True,Comparison Site,London,65+,Classic,3,Unknown,Joined on promo
11222,False,Referral,Midlands,25-34,Gold,6,Fees too high,No promo
11231,True,Comparison Site,North,55-64,Classic,1,Fees too high,Joined on promo
11232,False,Outbound,Scotland,35-44,Platinum,3,Poor service,No promo
11233,False,Online,Midlands,55-64,Classic,2,Unknown,No promo
11239,True,Online,Midlands,55-64,Gold,4,Fees too high,Joined on promo
11242,False,Comparison Site,London,25-34,Classic,2,Unknown,No promo
11256,True,Online,South East,25-34,Silver,7,Fees too high,Joined on promo
11258,True,Outbound,South East,35-44,Classic,4,Fees too high,Joined on promo
11277,False,Broker/IFA,Scotland,18-24,Silver,6,Poor service,No promo
11278,True,Outbound,Midlands,25-34,Gold,3,Fees too high,Joined on promo
11280,False,Branch,South East,65+,Platinum,1,Switched provider,No promo
11286,True,Online,London,55-64,Classic,5,Moved abroad,Joined on promo
11293,False,Online,North,35-44,Classic,4,Poor service,No promo
11299,False,Online,London,45-54,Silver,1,Switched provider,No promo
11302,True,Outbound,South East,45-54,Classic,3,Fees too high,Joined on promo
11308,False,Outbound,Wales & NI,25-34,Classic,2,Poor service,No promo
11324,False,Comparison Site,North,25-34,Classic,1,Switched provider,No promo
11332,False,Comparison Site,London,55-64,Classic,2,Unknown,No promo
11335,False,Comparison Site,North,45-54,Gold,2,Poor service,No promo
11339,False,Online,North,45-54,Gold,1,Bereavement,No promo
11374,False,Outbound,Midlands,25-34,Classic,2,Unknown,No promo
11379,False,Comparison Site,North,25-34,Classic,2,Unknown,No promo
11386,True,Online,North,35-44,Classic,5,Moved abroad,Joined on promo
11387,True,Comparison Site,London,35-44,Classic,3,Fees too high,Joined on promo
11392,True,Outbound,London,18-24,Silver,5,Poor service,Joined on promo
11400,True,Outbound,London,35-44,Gold,1,Fees too high,Joined on promo
11403,False,Branch,North,45-54,Gold,1,Poor service,No promo
11404,False,Outbound,London,18-24,Silver,4,Unknown,No promo
11411,True,Outbound,Scotland,55-64,Classic,2,Bereavement,Joined on promo
11420,False,Branch,South East,55-64,Silver,1,Poor service,No promo
11423,True,Online,London,35-44,Silver,1,Moved abroad,Joined on promo
11430,True,Comparison Site,Midlands,25-34,Silver,6,Fees too high,Joined on promo
11433,False,Online,London,45-54,Silver,6,Switched provider,No promo
11464,False,Online,London,25-34,Classic,7,Switched provider,No promo
11468,True,Online,Midlands,45-54,Classic,1,Switched provider,Joined on promo
11473,False,Branch,Scotland,18-24,Gold,2,Fees too high,No promo
11479,True,Comparison Site,North,65+,Gold,4,Unhappy with perks,Joined on promo
11483,False,Online,London,45-54,Silver,5,Unknown,No promo
11485,True,Comparison Site,Wales & NI,25-34,Silver,7,Fees too high,Joined on promo
11489,False,Online,South East,55-64,Platinum,4,Unknown,No promo
11493,False,Branch,North,25-34,Platinum,3,Unhappy with perks,No promo
11496,False,Comparison Site,London,65+,Silver,4,Fees too high,No promo
11502,True,Comparison Site,South East,35-44,Classic,2,Fees too high,Joined on promo
11506,True,Outbound,Scotland,65+,Silver,2,Switched provider,Joined on promo
11510,False,Referral,London,25-34,Silver,5,Poor service,No promo
11513,True,Comparison Site,South East,35-44,Classic,5,Fees too high,Joined on promo
11522,True,Comparison Site,London,45-54,Silver,2,Fees too high,Joined on promo
